eic,name,tso,substation_from,substation_to,u,imax_fixed,imax_seasonal,dlr_min,dlr_max,r,x,b,length_km,is_tieline
14T-220-0-0225A3,Hessenberg - Ternitz 225A,APG,Hessenberg,Ternitz,220.0,750.0,,,,8.03,39.5,267.5694,95.2,False
14T-220-0-0226A0,Hessenberg - Ternitz 226A,APG,Hessenberg,Ternitz,220.0,750.0,,,,8.03,39.5,267.5694,95.2,False
14T-221-0-00223Q,Hessenberg - Weissenbach 223,APG,Hessenberg,Weissenbach,220.0,800.0,,,,5.99,29.5,199.8367,71.1,False
14T-220-0-00224Y,Hessenberg - Weissenbach 224,APG,Hessenberg,Weissenbach,220.0,800.0,,,,5.99,29.5,199.8367,71.1,False
14T-220-0-00287A,Hessenberg - Zeltweg 287,APG,Hessenberg,Zeltweg,220.0,800.0,,,,3.634,17.87,121.14,43.1,False
14T-220-0-00237P,Jochenstein - Schaerding 237,APG,Jochenstein,Schaerding,220.0,720.0,,,,2.08,9.6,71.65972,24.5,False
14T-220-0-00238N,Jochenstein - Schaerding 238,APG,Jochenstein,Schaerding,220.0,720.0,,,,2.08,9.6,71.65972,24.5,False
14T-380-0-00471D,Kainachtal - Obersielach 471,APG,Kainachtal,Obersielach,380.0,2300.0,,,,1.56,22.88,267.2867,72.0,False
14T-380-0-00472B,Kainachtal - Obersielach 472,APG,Kainachtal,Obersielach,380.0,2300.0,,,,1.56,22.88,267.2867,72.0,False
14T-220-0-0228AV,Kledering - Wien Suedost 228A,APG,Kledering,Wien Suedost,220.0,1200.0,,,,0.12,0.65,7.51783,2.1,False
14T-380-0-00431P,Kronstorf - St. Peter 431,APG,Kronstorf,St. Peter,380.0,2300.0,,,,2.411,34.98,409.6636,111.3,False
14T-380-0-00432N,Kronstorf - St. Peter 432,APG,Kronstorf,St. Peter,380.0,2300.0,,,,2.411,34.98,409.6636,111.3,False
14T-380-0-00451J,Lienz - Tauern 451,APG,Lienz,Tauern,380.0,2180.0,,,,1.847,26.76,311.3631,85.0,False
14T-380-0-00452H,Lienz - Tauern 452,APG,Lienz,Tauern,380.0,2180.0,,,,1.85,26.8,311.6145,85.0,False
14T-220-0-0267AI,Lienz - Villach Süd 267A,APG,Lienz,Villach Süd,220.0,2000.0,,,,2.414,27.71,362.8999,110.0,False
14T-220-0-00219R,Mayrhofen - Zell am Ziller 219,APG,Mayrhofen,Zell am Ziller,220.0,2000.0,,,,0.25,2.8,36.97654,9.2,False
14T-220-0-002205,Mayrhofen - Zell am Ziller 220,APG,Mayrhofen,Zell am Ziller,220.0,2000.0,,,,0.25,2.8,36.97654,9.2,False
14T-220-0-0246AT,Neusiedl - Wien Suedost 246A,APG,Neusiedl,Wien Suedost,220.0,800.0,,,,3.69,18.9,126.292,45.4,False
14T-220-0-0267CE,Obersielach - Rosegg 267C,APG,Obersielach,Rosegg,220.0,2000.0,,,,1.532,17.59,230.2,59.1,False
14T-220-0-00285E,Obersielach - Zeltweg 285,APG,Obersielach,Zeltweg,220.0,800.0,,,,5.841,28.73,194.78,69.3,False
14T-380-0-0475MJ,Oststeiermark - Dreibein Mellach 475SR,APG,Oststeiermark,Dreibein Mellach,380.0,2400.0,,,,0.53,9.04,156.6712,28.4,False
14T-380-0-004771,Oststeiermark - Wien Suedost 477,APG,Oststeiermark,Wien Suedost,380.0,2400.0,,,,2.51,42.47,735.1326,165.0,False
14T-220-0-0201AN,Phyrn - Weissenbach 201A,APG,Phyrn,Weissenbach,220.0,925.0,,,,1.395,7.143,48.73,17.4,False
14T-220-0-0267BG,Rosegg - Villach Süd 267B,APG,Rosegg,Villach Süd,220.0,2000.0,,,,0.429,4.92,64.4,59.2,False
14T-220-0-0231AB,Salzburg Elixhausen - Tauern 231A,APG,Salzburg Elixhausen,Tauern,220.0,800.0,,,,8.364,40.69,275.6119,98.5,False
14T-220-0-0232A8,Salzburg Elixhausen - Tauern 232A,APG,Salzburg Elixhausen,Tauern,220.0,800.0,,,,8.364,40.69,275.6119,98.5,False
14T-220-0-2321BX,Salzburg 2 - Salzach 2 232B,APG,Salzburg,Salzach,220.0,800.0,,,,0.61,2.95,20.47,7.2,False
14T-220-0-2321CV,Salzburg 2 - Salzach 2 232C,APG,Salzburg,Salzach,220.0,800.0,,,,0.61,2.99,20.77,7.3,False
14T-380-0-0443DI,Sarasdorf - Wien Suedost 443D,APG,Sarasdorf,Wien Suedost,380.0,2300.0,,,,0.56,8.05,99.18,26.3,False
14T-380-0-0439AA,Sarasdorf - Zurndorf 439A,APG,Sarasdorf,Zurndorf,380.0,2300.0,,,,0.63,8.778,108.0079,28.7,False
14T-380-0-0440AX,Sarasdorf - Zurndorf 440A,APG,Sarasdorf,Zurndorf,380.0,2300.0,,,,0.63,8.778,108.0079,28.7,False
14T-380-0-443CAE,Sarasdorf - Zaya 443C,APG,Sarasdorf,Zaya,380.0,2300.0,,,,1.541,25.22,342.0,86.6,False
14T-380-0-0417BM,Schwarzenbach - Tauern 417B,APG,Schwarzenbach,Tauern,380.0,2400.0,,,,0.142,3.742,47.56371,12.4,False
14T-380-0-0417AO,Schwarzenbach - Zell am Ziller 417A,APG,Schwarzenbach,Zell am Ziller,380.0,2400.0,,,,0.651,16.93,219.4402,56.7,False
14T-220-0-00235T,St. Peter - Schaerding 235,APG,St. Peter,Schaerding,220.0,800.0,,,,3.12,14.4,107.0654,36.6,False
14T-220-0-00236R,St. Peter - Schaerding 236,APG,St. Peter,Schaerding,220.0,800.0,,,,3.12,14.4,107.0654,36.6,False
14T-220-0-00455F,St. Peter - Salzburg Elixhausen 455,APG,St. Peter,Salzburg Elixhausen,380.0,2400.0,,,,0.64,11.72,203.4181,45.5,False
14T-220-0-00456D,St. Peter - Salzburg Elixhausen 456,APG,St. Peter,Salzburg Elixhausen,380.0,2400.0,,,,0.64,11.72,203.4181,45.5,False
14T-380-0-0476MG,Suedburgenland - Dreibein Mellach 476SU,APG,Suedburgenland,Dreibein Mellach,380.0,2400.0,,,,1.413,23.73,411.2344,61.6,False
14T-381-0-00478Q,Suedburgenland - Wien Suedost 478,APG,Suedburgenland,Wien Suedost,380.0,2400.0,,,,1.633,27.76,480.3494,107.8,False
14T-380-0-00418H,Tauern - Zell am Ziller 418,APG,Tauern,Zell am Ziller,380.0,2400.0,,,,0.79,20.67,267.0039,69.1,False
14T-220-0-002213,Tauern - Weissenbach 221,APG,Tauern,Weissenbach,220.0,800.0,,,,10.42,51.2,347.4601,123.6,False
14T-220-0-002221,Tauern - Weissenbach 222,APG,Tauern,Weissenbach,220.0,800.0,,,,10.42,51.2,347.4601,123.6,False
14T-220-0-0225B1,Ternitz - Wien Suedost 225B,APG,Ternitz,Wien Suedost,220.0,960.0,,,,5.075,24.59,166.065,59.5,False
14T-220-0-0226BZ,Ternitz - Wien Suedost 226B,APG,Ternitz,Wien Suedost,220.0,960.0,,,,5.075,24.59,166.065,59.5,False
14T-220-0-0205B9,Wallsee - Ybbsfeld 205B,APG,Wallsee,Ybbsfeld,220.0,810.0,,,,2.33,12.26,83.34645,29.7,False
14T-220-0-00275H,Westtirol - Zell am Ziller 275,APG,Westtirol,Zell am Ziller,220.0,2100.0,,,,2.66,30.8,402.1238,103.5,False
14T-220-0-0427SP,Westtirol - Nauders 427,APG,Westtirol,Nauders,380.0,2300.0,,,,1.21,17.66,209.827,56.7,False
14T-220-0-0428SM,Westtirol - Nuaders 428,APG,Westtirol,Nauders,380.0,2300.0,,,,1.21,17.66,209.827,56.7,False
14T-220-0-00276F,Westtirol - Zell am Ziller 276,APG,Westtirol,Zell am Ziller,220.0,2100.0,,,,2.66,30.8,402.1238,103.5,False
27T-TLI-V210---F,Bezdecin - Chotejovice,CEPS,Bezdecin,Chotejovice,220.0,656.0,,,,6.46,38.1,243.0,97.9,False
27T-TLI-V451---9,Bezdecin - Babylon,CEPS,Bezdecin,Babylon,380.0,,,2235.0,2400.0,1.28,16.02,217.0,53.6,False
27T-TLI-V452---4,Bezdecin - Neznasov,CEPS,Bezdecin,Neznasov,380.0,,,2265.0,2400.0,1.58,20.53,260.0,68.3,False
27T-TLI-V209---D,C. Stred - Bezdecin,CEPS,C. Stred,Bezdecin,220.0,755.0,,,,4.82,28.69,190.0,68.4,False
27T-TLI-V400---7,C. Stred - Tynec,CEPS,C. Stred,Tynec,380.0,,,2100.0,2400.0,1.42,14.06,180.0,46.2,False
27T-TLI-V454---V,C. Stred - Bezdecin,CEPS,C. Stred,Bezdecin,380.0,,,2265.0,2400.0,1.55,18.24,291.0,67.6,False
27T-TLI-V422---M,Cebin - Mirovka,CEPS,Cebin,Mirovka,380.0,,,2055.0,2400.0,2.34,26.61,337.0,88.4,False
27T-TLI-V423---H,Cebin - Sokolnice,CEPS,Cebin,Sokolnice,380.0,2000.0,,,,1.04,11.44,154.0,38.3,False
27T-TLI-V434---6,Cebin - Slavetice,CEPS,Cebin,Slavetice,380.0,1968.0,,,,1.09,13.92,194.0,50.7,False
27T-TLI-V415---D,Chodov - C. Stred,CEPS,Chodov,C. Stred,380.0,,,2265.0,2400.0,0.82,10.5,130.0,35.1,False
27T-TLI-V480---X,Chotejovice - Vyskov - V480,CEPS,Chotejovice,Vyskov,380.0,2000.0,,,,0.69,8.03,122.0,28.9,False
27T-TLI-V431---L,Chrast - Prestice,CEPS,Chrast,Prestice,380.0,,,2235.0,2400.0,0.8,9.46,122.0,32.6,False
27T-TLI-V433---B,Dasny - Slavetice,CEPS,Dasny,Slavetice,380.0,,,2235.0,2800.0,3.46,42.53,575.0,142.7,False
27T-TLI-V458---B,H. Zivotice - Krasikov,CEPS,H. Zivotice,Krasikov,380.0,2000.0,,,,2.51,31.34,429.0,107.0,False
27T-TLI-V459---6,H. Zivotice - Kletne,CEPS,H.Zivotice,Kletne,380.0,1968.0,,,,0.98,11.79,166.0,42.1,False
27T-TLI-V412---S,Hradec - Reporyje,CEPS,Hradec,Reporyje,380.0,,,2010.0,2800.0,3.17,35.1,513.0,116.9,False
27T-TLI-V420---W,Hradec - Mirovka,CEPS,Hradec,Mirovka,380.0,,,2010.0,2400.0,5.9,60.38,767.0,209.6,False
27T-TLI-V430---Q,Hradec - Chrast,CEPS,Hradec,Chrast,380.0,,,2235.0,2400.0,2.02,24.85,318.0,82.2,False
27T-TLI-V405---J,Kletne - Nosovice,CEPS,Kletne,Nosovice,380.0,1968.0,,,,1.2,14.98,210.0,53.5,False
27T-TLI-V473---O,Kocin - Dasny - V473,CEPS,Kocin,Dasny,380.0,,,2235.0,2400.0,0.83,10.0,141.0,35.6,False
27T-TLI-V474---J,Kocin - Dasny - V474,CEPS,Kocin,Dasny,380.0,,,2265.0,2400.0,0.98,11.87,187.0,42.9,False
27T-TLI-V476---9,Kocin - Chodov,CEPS,Kocin,Chodov,380.0,2265.0,,,,2.91,36.14,505.0,129.0,False
27T-TLI-V402---Y,Krasikov - Prosenice,CEPS,Krasikov,Prosenice,380.0,2000.0,,,,2.34,26.61,336.0,87.6,False
27T-TLI-V253---D,Liskovec - Prosenice - V253,CEPS,Liskovec,Prosenice,220.0,,,655.0,900.0,5.94,27.32,178.3,71.3,False
27T-TLI-V254---8,Liskovec - Prosenice - V254,CEPS,Liskovec,Prosenice,220.0,,,655.0,900.0,5.94,27.32,178.3,71.3,False
27T-TLI-V205---X,Malesice - C. Stred,CEPS,Malesice,C. Stred,220.0,,,755.0,900.0,1.3,7.27,51.0,19.8,False
27T-TLI-V204---1,Milin - Tabor,CEPS,Milin,Tabor,220.0,,,755.0,900.0,3.81,25.85,150.0,59.3,False
27T-TLI-V208---I,Milin - C. Stred,CEPS,Milin,C. Stred,220.0,,,650.0,900.0,6.92,34.3,213.3,86.2,False
27T-TLI-V453--X5,Neznasov - Krasikov,CEPS,Neznasov,Krasikov,380.0,2000.0,,,,2.4,25.3,297.0,84.1,False
27T-TLI-V460---8,Nosovice - Albrechtice,CEPS,Nosovice,Albrechtice,380.0,2000.0,,,,0.48,5.01,58.0,16.5,False
27T-TLI-V202---B,Opocinek - C. Stred,CEPS,Opocinek,C. Stred,220.0,,,685.0,900.0,6.1,28.23,177.0,71.3,False
27T-TLI-V203---6,Opocinek - Sokolnice,CEPS,Opocinek,Sokolnice,220.0,,,655.0,900.0,11.73,60.17,335.0,135.9,False
27T-TLI-V417---3,Otrokovice - Sokolnice,CEPS,Otrokovice,Sokolnice,380.0,2000.0,,,,2.21,22.43,263.0,74.1,False
27T-TLI-V418---Z,Otrokovice - Prosenice,CEPS,Otrokovice,Prosenice,380.0,2000.0,,,,1.1,11.2,134.0,37.7,False
27T-TLI-V216---M,Prestice - Milin,CEPS,Prestice,Milin,220.0,,,755.0,900.0,4.3,27.4,180.0,63.8,False
27T-TLI-V221---4,Prestice - Vitkov,CEPS,Prestice,Vitkov,220.0,1165.0,,,,1.77,23.9,362.0,87.2,False
27T-TLI-V432---G,Prestice - Kocin,CEPS,Prestice,Kocin,380.0,,,2235.0,2400.0,2.64,33.01,426.0,115.9,False
27T-TLI-V251---N,Prosenice - Sokolnice - V251,CEPS,Prosenice,Sokolnice,220.0,,,685.0,900.0,6.76,35.4,220.0,83.9,False
27T-TLI-V252---I,Prosenice - Sokolnice - V252,CEPS,Prosenice,Sokolnice,220.0,,,685.0,900.0,6.76,35.4,220.0,83.9,False
27T-TLI-V403---T,Prosenice - Nosovice,CEPS,Prosenice,Nosovice,380.0,1740.0,,,,2.29,23.87,280.0,79.6,False
27T-TLI-V416MP-N,Prosenice - Mirovka,CEPS,Prosenice,Mirovka,380.0,2000.0,,,,5.2,56.11,726.0,184.0,False
27T-TLI-V413RM-R,Reporyje - Mirovka,CEPS,Reporyje,Mirovka,380.0,,,2010.0,2400.0,4.02,43.28,574.0,145.1,False
27T-TLI-V414---I,Reporyje - Chodov,CEPS,Reporyje,Chodov,380.0,,,2265.0,2400.0,0.69,8.21,113.0,29.5,False
27T-TLI-V475---E,Reporyje - Kocin,CEPS,Reporyje,Kocin,380.0,2265.0,,,,2.91,37.28,599.0,137.7,False
27T-TLI-V435---1,Slavetice - Sokolnice - V435,CEPS,Slavetice,Sokolnice,380.0,2000.0,,,,1.33,15.33,238.0,55.6,False
27T-TLI-V436---X,Slavetice - Sokolnice - V436,CEPS,Slavetice,Sokolnice,380.0,2000.0,,,,1.34,15.54,236.0,55.6,False
27T-TLI-V207---N,Tabor - Sokolnice,CEPS,Tabor,Sokolnice,220.0,,,755.0,900.0,10.73,72.45,426.0,169.0,False
27T-TLI-V401---2,Tynec - Krasikov,CEPS,Tynec,Krasikov,380.0,1740.0,,,,3.12,31.62,417.0,103.8,False
27T-TLI-V490---R,Vitkov - Prestice,CEPS,Vitkov,Prestice,380.0,1600.0,,,,1.76,23.9,360.0,86.8,False
27T-TLI-V201---G,Vyskov - C. Stred,CEPS,Vyskov,C. Stred,220.0,,,700.0,900.0,6.62,37.14,210.0,85.0,False
27T-TLI-V211---A,Chotejovice - Vyskov - V211,CEPS,Chotejovice,Vyskov,220.0,,,755.0,900.0,1.14,9.52,146.0,30.4,False
27T-TLI-V225---L,Vyskov - Hradec - V225,CEPS,Vyskov,Hradec,220.0,,,1000.0,1400.0,2.13,9.2,103.0,30.7,False
27T-TLI-V226---G,Vyskov - Hradec - V226,CEPS,Vyskov,Hradec,220.0,,,1000.0,1400.0,2.17,9.36,105.0,31.3,False
27T-TLI-V410---1,Vyskov - C. Stred - V410,CEPS,Vyskov,C. Stred,380.0,2400.0,,,,1.97,26.3,407.0,95.4,False
27T-TLI-V411---X,Vyskov - Hradec,CEPS,Vyskov,Hradec,380.0,,,1965.0,2400.0,1.25,13.09,168.0,45.4,False
27T-TLI-V419---U,Vyskov - C. Stred - V419,CEPS,Vyskov,C. Stred,380.0,2400.0,,,,1.97,26.3,407.0,95.4,False
27T-TLI-V428---T,Vyskov - Babylon - V428,CEPS,Vyskov,Babylon,380.0,2445.0,,,,1.66,21.46,287.0,72.3,False
27T-TLI-V450---E,Vyskov - Babylon - V450,CEPS,Vyskov,Babylon,380.0,2445.0,,,,1.66,21.46,287.0,72.3,False
27T-TLI-V449---C,Albrechtice - Detmarovice,CEPS,Albrechtice,Detmarovice,380.0,2000.0,,,,0.656,7.152,97.4,,False
,Bertrange - Schifflange West,Creos,BERTRANGE,SCHIFFLANGE,220.0,1290.0,,,,0.604,3.072,26.07522,10.4,False
,Bertrange - Schifflange Ost,Creos,BERTRANGE,SCHIFFLANGE,220.0,1290.0,,,,0.604,3.072,26.07522,10.4,False
,Blooren - Berchem,Creos,BLOOREN,BERCHEM,220.0,1290.0,,,,0.36,1.986,222.7389,8.6,False
,Blooren - Schifflange,Creos,BLOOREN,SCHIFFLANGE,220.0,1290.0,,,,1.156,6.037,256.9823,21.6,False
,Heisdorf - Blooren,Creos,HEISDORF,BLOOREN,220.0,1290.0,,,,0.676,3.611,261.6947,13.5,False
,Heisdorf - Roost Ost,Creos,HEISDORF,ROOST,220.0,1290.0,,,,0.779,3.923,33.61504,13.4,False
,Heisdorf - Roost West,Creos,HEISDORF,ROOST,220.0,1290.0,,,,0.779,3.963,33.61504,13.4,False
,Heisdorf - Bertrange Ost,Creos,HEISDORF,BERTRANGE,220.0,1290.0,,,,0.645,3.28,27.96018,11.1,False
,Heisdorf - Bertrange West,Creos,HEISDORF,BERTRANGE,220.0,1290.0,,,,0.645,3.28,27.96018,11.1,False
,Roost - Flebour West,Creos,ROOST,FLEBOUR,220.0,1290.0,,,,1.022,5.144,44.27446,17.6,False
,Roost - Flebour Ost,Creos,ROOST,FLEBOUR,220.0,1290.0,,,,1.022,5.144,44.27446,17.6,False
,Schifflange - Berchem,Creos,SCHIFFLANGE,BERCHEM,220.0,1290.0,,,,1.0117,3.9274,248.2644,12.9,False
,Schifflange - Sotel - Oxylux,Creos,SCHIFFLANGE,OXYLUX,220.0,1290.0,,,,0.282,1.66,179.3849,8.7,False
,Schifflange - Oxylux,Creos,SCHIFFLANGE,OXYLUX,220.0,1290.0,,,,0.376,2.164,204.2035,8.2,False
28T-0000000209-C,Bericevo - Krsko,ELES,Bericevo,Krsko,380.0,1920.0,,,,2.15,22.95,245.8999,80.4,False
28T-0000000210-Z,Bericevo - Krsko,ELES,Bericevo,Krsko,380.0,1920.0,,,,2.15,22.95,245.8999,80.4,False
28T-0000000195-U,Bericevo - Klece,ELES,Bericevo,Klece,220.0,960.0,,,,0.78,5.27,38.00006,13.19,False
28T-0000000208-F,Bericevo - Podlog,ELES,Bericevo,Podlog,380.0,1920.0,,,,1.53,16.35,177.4999,50.1,False
28T000000000300M,Cirkovce - Krsko,ELES,Cirkovce,Krsko,380.0,1920.0,,,,1.7669,18.454,205.259,57.83,False
28T-0000000200-2,Divaca - Klece,ELES,Divaca,Klece,220.0,960.0,,,,3.93,27.31,185.9998,66.32,False
28T-0000000205-O,Divaca - Bericevo,ELES,Divaca,Bericevo,380.0,1920.0,,,,2.33,24.86,269.8998,76.17,False
28T000000000303G,Maribor - Cirkovce,ELES,Maribor,Cirkovce,380.0,1920.0,,,,0.5667,5.9192,65.83489,18.41,False
28T000000000302I,Maribor - Cirkovce,ELES,Maribor,Cirkovce,380.0,1920.0,,,,0.5667,5.9192,65.83489,18.41,False
28T-0000000206-L,Okroglo - Bericevo,ELES,Okroglo,Bericevo,380.0,1600.0,,,,0.93,9.89,152.9,31.38,False
28T-0000000207-I,Okroglo - Bericevo,ELES,Okroglo,Bericevo,380.0,1600.0,,,,0.93,9.89,152.9,31.38,False
28T000000000301K,Podlog - Cirkovce,ELES,Podlog,Cirkovce,380.0,1920.0,,,,1.5912,17.116,18.96295,53.47,False
28T-0000000215-K,Podlog - Sostanj,ELES,Podlog,Sostanj,380.0,1680.0,,,,0.4017,4.2249,45.88012,12.96,False
28T-0000000196-R,Podlog - Bericevo,ELES,Podlog,Bericevo,220.0,960.0,,,,3.74,25.86,178.1,63.18,False
28T-0000000032-V,Maribor-Cirkovce,ELES,Maribor,Cirkovce,110.0,645.0,,,,1.29,7.089,54.37,,False
28T-0000000033-S,Maribor-Cirkovce,ELES,Maribor,Cirkovce,110.0,645.0,,,,2.15,7.423,51.82,,False
,Maribor-Cirkovce,ELES,Maribor,Cirkovce,110.0,1920.0,,,,0.7939,3.3739,0.0,,False
,Bericevo-Trbovlje,ELES,Bericevo,Trbovlje,110.0,640.0,,,,1.29,4.3661,0.0,,False
,Klece-Bericevo,ELES,Klece,Bericevo,110.0,2560.0,,,,0.4969,1.7144,0.0,,False
,Klece-Okroglo,ELES,Klece,Okroglo,110.0,2560.0,,,,0.7938,2.5304,0.0,,False
,Podlog-Maribor,ELES,Podlog,Maribor,110.0,640.0,,,,7.1445,24.113,0.0,,False
,Podlog-Maribor,ELES,Podlog,Maribor,110.0,1280.0,,,,3.9693,15.183,0.0,,False
,Trbovlje-Krsko,ELES,Trbovlje,Krsko,110.0,1280.0,,,,4.9617,17.316,0.0,,False
,Trbovlje-Podlog,ELES,Trbovlje,Podlog,110.0,1280.0,,,,1.7366,6.2021,0.0,,False
22T-BE-IN-LI0130,ACHENE – GRAMME 380.10,ELIA,ACHENE,GRAMME,380.0,,2238.88,1999.0,2350.824,1.143648,12.10361,141.4737,36.9,False
22T20211201A---V,ACHENE – ACHENE SNCB 380.200,ELIA,ACHENE,ACHENE SNCB,380.0,,2448.32,,,0.01444,0.1444,0.0,0.05,False
22T-BE-IN-LI006Y,Y – MERCATOR (– BRUEGHEL – VERBRANDE BRUG) 380.36,ELIA,Y – BUGGENHOUT 380kV,MERCATOR,380.0,,2448.32,,,0.3679,4.9459,55.02336,15.5,False
22T-BE-IN-LI0-52,Y – MERCATOR (– BRUEGHEL – VERBRANDE BRUG) 380.35,ELIA,Y – BUGGENHOUT 380kV,MERCATOR,380.0,,2238.88,1999.0,2350.824,0.590596,5.000572,58.59972,15.5,False
22T-BE-IN-LI006Y,Y – VERBRANDE BRUG (– BRUEGHEL – MERCATOR) 380.36,ELIA,Y – BUGGENHOUT 380kV,VERBRANDE BRUG,380.0,,2448.32,,,0.6728,7.1169,83.45842,21.7,False
22T-BE-IN-LI0-52,Y – VERBRANDE BRUG (– BRUEGHEL – MERCATOR) 380.35,ELIA,Y – BUGGENHOUT 380kV,VERBRANDE BRUG,380.0,,2597.28,1999.0,2350.824,0.658464,6.90954,83.45846,21.7,False
22T-BE-IN-LI014Z,Y – LILLO (– DOEL – MERCATOR) 380.51,ELIA,Y – LIEFKENSHOEK 380kV,LILLO,380.0,,3248.0000000000005,,,0.08862,0.9419041,8.056824,2.532,False
22T-BE-IN-LI014Z,Y – MERCATOR (– DOEL – LILLO) 380.51,ELIA,Y – LIEFKENSHOEK 380kV,MERCATOR,380.0,,2238.88,,,0.5275667,5.576057,65.61404,17.0,False
22T-BE-IN-LI015X,Y – LILLO (– DOEL – KALLO) 380.52,ELIA,Y – LIEFKENSHOEK 380kV,LILLO,380.0,,3248.0000000000005,,,0.087156,0.929664,7.969932,2.421,False
22T20161020---3A,Y – RODENHUIZE (– HORTA – MERCATOR) 380.74,ELIA,Y – RODENHUIZE 380kV,RODENHUIZE,380.0,,2601.0,,,0.01444,0.1444,0.0,0.2,False
22T20161020---2C,Y – RODENHUIZE (– HORTA – MERCATOR) 380.73,ELIA,Y – RODENHUIZE 380kV,RODENHUIZE,380.0,,2601.0,,,0.023,0.2303,0.0,0.319,False
22T20200610----Z,ALEGRO CONVERTOR STATION – LIXHE 380.115,ELIA,ALEGRO CONVERTOR STATION,LIXHE,380.0,,1591.0,,,0.0033,0.05,24.53406,0.335,False
22T20161020---48,Y – ANDRE DUMONT (– GRAMME – VAN EYCK) 380.12,ELIA,ANDRE DUMONT,Y – ZUTTENDAAL 380kV,380.0,,2240.0,,,0.20916,1.97757,22.96728,6.3,False
22T-BE-IN-LI0211,AUBANGE – BRUME 380.13,ELIA,AUBANGE,BRUME,380.0,,2448.32,,,3.549294,32.88316,379.3569,104.391,False
22T-BE-IN-LI037N,AUBANGE – HEINSCH 220.507,ELIA,AUBANGE,HEINSCH,220.0,,1190.5600000000002,,,1.603008,4.410208,48.97934,15.0,False
22T-BE-IN-LI039J,AUBANGE – ST-MARD 220.516,ELIA,AUBANGE,ST-MARD,220.0,,996.8000000000001,,,1.619948,8.397884,59.0,21.1,False
22T-BE-IN-LI035R,AUBANGE – VILLEROUX 220.506,ELIA,AUBANGE,VILLEROUX,220.0,,1190.5600000000002,,,4.011876,14.1599,154.157,47.2,False
22T201907101---C,AUBANGE – BELVAL 220.511,ELIA,AUBANGE,BELVAL,220.0,,1036.61,,,0.8818,6.1772,43.01818,1.0,False
22T-BE-IN-LI038L,Y – AUBANGE (– LATOUR – SAINT-MARD) 220.515,ELIA,AUBANGE,Y – LATOUR 220kV,220.0,,996.8000000000001,,,1.194028,6.169064,43.40083,15.5,False
22T20161020----I,AVELGEM – HORTA 380.101,ELIA,AVELGEM,HORTA,380.0,,4400.0,,,0.6749001,12.1879,147.3664,39.7,False
22T-BE-IN-LI043S,AVELGEM – IZEGEM 380.46,ELIA,AVELGEM,IZEGEM,380.0,,2448.32,,,0.706116,7.475587,87.64957,22.8,False
22T-BE-IN-LI042U,AVELGEM – IZEGEM 380.47,ELIA,AVELGEM,IZEGEM,380.0,,2448.32,,,0.706116,7.475587,87.64957,22.8,False
22T20161020---1E,AVELGEM – HORTA 380.102,ELIA,AVELGEM,HORTA,380.0,,4400.0,,,0.71325,12.16488,147.088,39.625,False
22T-BE-IN-LI025U,AWIRS – LE VAL 220.521,ELIA,AWIRS,LE VAL,220.0,,1223.0400000000002,,,0.330088,2.64022,18.64876,6.6,False
22T-BE-IN-LI026S,AWIRS – RIMIERE 220.535,ELIA,AWIRS,RIMIERE,220.0,,1093.1200000000001,,,0.4719,3.12906,20.06198,7.4,False
22T-BE-IN-LI033V,Q1 – BASTOGNE (– MARCOURT – RIMIERE – SENONCHAMPS – VILLEROUX) 220.501,ELIA,BASTOGNE,Y – SENONCHAMPS 220kV,220.0,,1190.5600000000002,,,0.130196,0.45012,4.900826,1.5,False
22T-BE-IN-LI024W,BERNEAU – JUPILLE 220.531,ELIA,BERNEAU,JUPILLE,220.0,,995.6800000000001,,,1.0859,6.5333,264.4665,17.802,False
22T-BE-IN-LI023Y,BERNEAU – LIXHE 220.541,ELIA,BERNEAU,LIXHE,220.0,,995.6800000000001,,,0.3274,1.9003,233.2001,6.42,False
22T-BE-IN-LI0025,BRUEGEL – COURCELLES 380.34,ELIA,BRUEGEL,COURCELLES,380.0,,2448.32,,,1.46566,15.51434,182.5997,47.3,False
22T-BE-IN-LI006Y,Y – BRUEGHEL (– MERCATOR – VERBRANDE BRUG) 380.36,ELIA,BRUEGEL,Y – BUGGENHOUT 380kV,380.0,,2448.32,,,0.499624,5.250384,61.80055,15.9,False
22T-BE-IN-LI0-52,Y – BRUEGHEL (– MERCATOR – VERBRANDE BRUG) 380.35,ELIA,BRUEGEL,Y – BUGGENHOUT 380kV,380.0,,2238.88,1999.0,2350.824,0.609368,5.110316,59.80055,15.9,False
22T-BE-IN-LI0017,Y – BRUEGHEL (– COURCELLES – DROGENBOS) 380.33,ELIA,BRUEGEL,Y – MEKINGEN 380kV,380.0,,2238.88,,,0.450528,4.625132,54.18005,14.0,False
22T20180112---2P,BRUME – CENTRALE COO 380.3,ELIA,BRUME,CENTRALE COO,380.0,,2238.88,,,0.062092,0.655576,7.720222,2.0,False
22T20180112---3N,BRUME – CENTRALE COO 380.4,ELIA,BRUME,CENTRALE COO,380.0,,2238.88,,,0.062092,0.655576,7.720222,2.0,False
22T-BE-IN-LI007W,BRUME – GRAMME 380.1,ELIA,BRUME,GRAMME,380.0,,2238.88,,,1.373244,14.52953,164.0,44.3,False
22T-BE-IN-LI008U,BRUME – GRAMME 380.2,ELIA,BRUME,GRAMME,380.0,,2600.6400000000003,,,1.373244,14.52953,170.3795,44.3,False
